Дата,Доллар США,Евро,Фунт стерлингов,Китайский юань,Японская йена,value_RUB,value_USD,value_EUR,value_GBP,value_JPY,value_CNY
2023-12-05,75.8846,82.8877,95.7512,10.9119,56.5881,7.5,5.06143,-0.64957,4.6877,-0.06005,1.32
2023-11-05,76.6929,84.1498,96.7251,11.039,56.7465,7.5,5.06171,-0.64957,4.681,-0.06005,1.102
2023-05-05,78.6139,86.9986,98.5268,11.3488,57.1654,7.5,5.05986,-0.64957,4.6336,-0.06005,1.234
2023-04-05,79.3071,87.575,98.9118,11.4456,57.6695,7.5,5.05871,-0.64957,4.6337,-0.06005,1.658
2023-03-05,79.9609,87.6556,100.4789,11.4884,58.1449,7.5,4.81086,-0.64957,4.6232,-0.06005,1.3888181818181817
2023-04-28,81.5601,90.2023,101.7218,11.7609,61.016,7.5,4.811,-0.64957,4.6199,-0.06005,2.134
2023-04-27,81.6274,90.1436,101.2343,11.7626,61.0344,7.5,4.81014,-0.64957,4.6086,-0.06005,0.868
2023-04-26,81.5499,90.0332,101.5786,11.7664,60.7267,7.5,4.79571,-0.64957,4.5919,-0.06005,1.217
2023-04-25,81.2745,89.4589,100.7641,11.77,60.6164,7.5,4.80071,-0.64957,4.6031,-0.06005,1.683
2023-04-21,81.6188,89.4638,101.6154,11.847,60.5391,7.5,4.80671,-0.64957,4.5865,-0.06005,2.272
2023-04-20,81.6549,89.3736,101.4807,11.8178,60.8911,7.5,4.80671,-0.64957,4.5902,-0.06005,2.207
2023-04-19,81.6028,89.5713,100.9019,11.8482,60.7073,7.5,4.80671,-0.64957,4.6016,-0.06005,2.13
2023-04-18,81.6279,89.659,101.5778,11.852,60.9846,7.5,4.80871,-0.64957,4.5313,-0.06005,2.047
2023-04-14,81.6758,90.0035,101.8171,11.8566,61.309,7.5,4.81471,-0.64957,4.4909,-0.06005,1.605
2023-04-13,82.0934,89.7599,102.0503,11.9142,61.3782,7.5,4.81214,-0.64957,4.4835,-0.06005,1.326
2023-12-04,82.1799,89.7271,102.1825,11.9248,61.5949,7.5,4.81486,-0.64957,4.4804,-0.06005,1.39
2023-11-04,81.7441,89.1737,101.7714,11.8746,61.6471,7.5,4.81629,-0.64957,4.4663,-0.06005,1.421
2023-07-04,80.6713,88.1294,100.4358,11.7039,61.5342,7.5,4.562051666666667,-0.64957,4.3149500000000005,-0.06005,1.374
2023-06-04,79.4961,87.0954,99.4973,11.5445,60.4441,7.5,4.80971,-0.64957,4.4378,-0.06005,1.34
2023-05-04,79.3563,86.7207,98.378,11.5308,59.8599,7.5,4.80929,-0.64957,4.4393,-0.06005,1.3625714285714285
2023-04-04,77.951,84.6185,96.3786,11.3028,58.5922,7.5,4.81171,-0.64957,4.4343,-0.06005,1.103
2023-03-31,77.0863,83.7639,94.9009,11.1847,58.1696,7.5,4.80086,-0.64957,4.418,-0.06005,1.838
2023-03-30,76.9781,83.4859,94.8909,11.1622,58.641,7.5,4.81143,-0.64957,4.4129,-0.06005,0.836
2023-03-29,76.5939,82.775,94.0114,11.1127,58.6253,7.5,4.81157,-0.64957,4.4042,-0.06005,0.901
2023-03-28,76.5662,82.2913,93.5945,11.1098,58.6041,7.5,4.811,-0.64957,4.4119,-0.06005,1.121
2023-03-24,76.3072,83.1452,93.339,11.1662,58.3165,7.5,4.80886,-0.64957,4.3538,-0.06005,1.288
2023-03-23,76.9561,82.967,93.8557,11.1547,58.1064,7.5,4.80714,-0.64957,4.3677,-0.06005,1.558
2023-03-22,76.8373,82.5428,94.1641,11.1652,57.9467,7.5,4.55857,-0.64957,4.3873,-0.06005,2.024
2023-03-21,77.2422,82.3736,93.772,11.2057,58.252,7.5,4.56057,-0.64957,4.2427,-0.06005,2.459
2023-03-17,76.4095,81.1418,91.9053,11.0485,57.6458,7.5,4.56086,-0.64957,4.2399,-0.06005,2.262
2023-03-16,75.7457,80.8763,92.0007,10.9704,56.2872,7.5,4.55086,-0.64957,4.2375,-0.06005,2.294
2023-03-15,75.1927,80.5192,91.4268,10.9296,56.5146,7.5,4.55971,-0.64957,4.2448,-0.06005,2.109
2023-03-14,75.4609,80.6102,91.3228,10.9313,56.1758,7.5,4.55357,-0.64957,4.26,-0.06005,1.829
2023-10-03,75.9028,80.1372,89.8461,10.8623,55.3954,7.5,4.55714,-0.64957,4.3433,-0.06005,1.829
2023-08-03,75.4577,80.5496,90.5643,10.8672,55.4469,7.5,4.55814,-0.64957,4.3608,-0.06005,1.648
2023-07-03,75.4728,80.2353,90.3938,10.8754,55.5519,7.5,4.56229,-0.64957,4.3201,-0.06005,1.436
2023-03-03,75.4729,80.1897,90.6203,10.9089,55.2915,7.5,4.55957,-0.64957,4.3061,-0.06005,1.291
2023-02-03,75.2513,80.1008,91.1067,10.9077,55.1858,7.5,4.55929,-0.64957,4.2946,-0.06005,1.62
2023-01-03,74.8932,79.5134,90.104,10.7467,54.9514,7.5,4.55714,-0.64957,4.3336,-0.06005,2.087
2023-02-28,75.4323,79.623,90.0737,10.7928,55.4038,7.5,4.55329,-0.64957,4.3247,-0.06005,2.083
2023-02-23,74.7087,79.5716,90.6889,10.8398,55.4219,7.5,4.56457,-0.64957,4.2612,-0.06005,1.475
2023-02-22,74.8596,79.7588,90.0411,10.8562,55.7613,7.5,4.55686,-0.64957,4.2528,-0.06005,1.765
2023-02-21,74.0432,79.133,88.837,10.7797,55.0835,7.5,4.55986,-0.64957,4.2393,-0.06005,2.195
2023-02-17,74.7638,79.9764,89.739,10.8855,55.7731,7.5,4.55686,-0.64957,4.2044,-0.06005,2.115
2023-02-16,74.2077,79.5654,90.2069,10.8473,55.9088,7.5,4.55814,-0.64957,4.1881,-0.06005,2.005
2023-02-15,73.8645,79.3355,89.6493,10.8227,55.8395,7.5,4.56186,-0.64957,4.2013,-0.06005,1.902
2023-02-14,73.6307,78.671,88.9017,10.7717,55.9079,7.5,4.55943,-0.64957,4.2125,-0.06005,1.576
2023-10-02,72.8949,78.3223,88.0352,10.7524,55.4123,7.5,4.55929,-0.64957,4.1779,-0.06005,1.865
2023-09-02,71.5763,76.8344,85.9989,10.5391,54.6843,7.5,4.55857,-0.64957,4.1673,-0.06005,2.318
2023-08-02,70.8924,75.9087,85.163,10.4331,53.4876,7.5,4.55514,-0.64957,4.1656,-0.06005,2.365
2023-07-02,70.5991,76.0347,85.4602,10.3815,53.3427,7.5,4.55329,-0.64957,4.1643,-0.06005,2.241
2023-03-02,70.0414,76.9564,86.333,10.4037,54.5494,7.5,4.55271,-0.64957,4.1553,-0.06005,1.262
2023-02-02,70.1217,76.2245,86.2988,10.3905,53.9938,7.5,4.54657,-0.64957,4.131,-0.06005,1.635
2023-01-02,70.5174,76.3004,87.2935,10.4259,54.0736,7.5,4.29686,-0.64957,4.1374,-0.06005,2.119
2023-01-31,69.5927,75.7799,86.0027,10.3077,53.5082,7.5,4.29843,-0.64957,4.1249,-0.06005,1.988
2023-01-27,69.1263,75.3348,85.4263,10.2491,53.5075,7.5,4.30471,-0.64957,4.1003,-0.06005,1.932
2023-01-26,68.9573,74.9564,84.9209,10.1479,52.9016,7.5,4.30457,-0.64957,4.0969,-0.06005,1.918
2023-01-25,68.7529,74.6948,85.0336,10.111,52.7408,7.5,4.308,-0.64957,4.0732,-0.06005,1.9040000000000001
2023-01-24,68.6288,74.7307,84.887,10.1125,53.0813,7.5,4.30857,-0.64957,4.0724,-0.06005,1.8900000000000001
2023-01-20,68.8467,74.4058,85.3286,10.132,53.6189,7.5,4.30514,-0.64957,4.0551,-0.06005,1.834
2023-01-19,68.8728,74.5882,84.5758,10.1751,53.4561,7.5,4.30943,-0.64957,4.055,-0.06005,1.656
2023-01-18,68.6644,74.2646,83.8118,10.1146,53.3481,7.5,4.31043,-0.64957,4.0434,-0.06005,1.933
2023-01-17,68.2892,73.8298,83.4153,10.1368,53.4972,7.5,4.31657,-0.64957,4.0228,-0.06005,1.852
2023-01-13,67.7775,72.7908,82.2141,10.0016,51.3855,7.5,4.31371,-0.64957,3.9752,-0.06005,1.242
2023-12-01,69.0202,74.1361,83.8457,10.1396,52.1458,7.5,4.31314,-0.64957,3.9648,-0.06005,1.465
2023-11-01,69.6094,74.5438,84.8747,10.22,52.8144,7.5,4.31329,-0.64957,3.9687,-0.06005,1.426
2023-10-01,70.3002,75.0785,84.6907,10.2867,52.6042,7.5,4.30871,-0.64957,3.9631,-0.06005,1.116
2022-12-30,71.9778,76.0765,86.6397,10.1306,53.7028,7.5,4.318,-0.64957,3.874,-0.06005,1.957
2022-12-29,71.3261,75.66,85.8053,10.1469,53.2682,7.5,4.31186,-0.64957,3.8624,-0.06005,0.441
2022-12-28,69.9346,74.1829,84.1313,99.4575,52.5113,7.5,4.31643,-0.64957,3.8557,-0.06005,0.522
2022-12-27,68.4487,72.6226,82.3438,97.3334,51.6594,7.5,4.316486,-0.64957,3.84646,-0.06005,0.632
2022-12-23,72.1306,76.6446,87.3429,10.26,54.7356,7.5,4.31671,-0.64957,3.8095,-0.06005,0.585
2022-12-22,70.5256,75.0914,85.611,10.0836,53.538,7.5,4.315,-0.64957,3.8035,-0.06005,0.783
2022-12-21,69.0037,73.3389,83.7015,98.7901,51.8396,7.5,4.32057,-0.64957,3.7952,-0.06005,0.921
2022-12-20,66.3474,70.6196,80.632,94.9964,48.7275,7.5,4.31543,-0.64957,3.7945,-0.06005,1.166
2022-12-16,64.3015,68.447,79.7596,92.0786,47.5006,7.5,4.317,-0.64957,3.7792,-0.06005,1.224
2022-12-15,63.359,67.4478,78.5335,91.0864,46.7491,7.5,4.31829,-0.64957,3.7963,-0.06005,1.223
2022-12-14,63.212,66.7017,77.4537,90.3731,45.8723,7.5,3.81586,-0.64957,3.7942,-0.06005,1.199
2022-12-13,62.7674,66.27,77.1725,89.8436,45.8927,7.5,3.81786,-0.64957,3.8172,-0.06005,1.032
2022-09-12,62.5722,65.6762,76.3256,89.7431,45.8169,7.5,3.818,-0.64957,3.7555,-0.06005,1.071
2022-08-12,62.9372,65.8966,76.9281,89.9043,45.8492,7.5,3.82,-0.64957,3.7323,-0.06005,1.064
2022-07-12,62.9103,66.1087,76.8638,89.6835,46.0881,7.5,3.82014,-0.64957,3.7321,-0.06005,1.007
2022-06-12,62.1849,65.5205,75.9651,89.3117,46.1723,7.5,3.81729,-0.64957,3.7239,-0.06005,1.043
2022-02-12,61.1479,63.8279,72.8394,86.3709,44.8792,7.5,3.81543,-0.64957,3.6778,-0.06005,1.157
2022-01-12,60.8803,63.0504,73.0685,85.3746,43.8619,7.5,3.824,-0.64957,3.6793,-0.06005,1.458
2022-11-30,61.0742,63.3882,73.5333,84.8798,43.9857,7.5,3.82314,-0.64957,3.6827,-0.06005,1.515
2022-11-29,60.752,63.3008,73.4795,84.1256,43.6876,7.5,3.81743,-0.64957,3.6568,-0.06005,1.023
2022-11-25,60.3866,62.7814,72.8564,84.38,43.4592,7.5,3.812,-0.64957,3.6359,-0.06005,1.021
2022-11-24,60.5043,62.285,71.8791,84.3616,42.5937,7.5,3.81543,-0.64957,3.5979,-0.06005,1.044
2022-11-23,60.6566,62.1774,71.4899,84.7222,42.7009,7.5,3.81886,-0.64957,3.5992,-0.06005,1.039
2022-11-22,60.7379,62.1245,72.4421,84.7557,43.2945,7.5,3.81843,-0.64957,3.5862,-0.06005,0.871
2022-11-18,60.3894,62.5712,71.797,84.4679,43.3085,7.5,3.81214,-0.64957,3.5706,-0.06005,1.364
2022-11-17,60.3484,62.6675,71.7844,85.0026,43.2512,7.5,3.81271,-0.64957,3.5504,-0.06005,1.699
2022-11-16,60.3116,62.6297,70.7395,85.3691,42.9631,7.5,3.81729,-0.64957,3.56,-0.06005,1.936
2022-11-15,60.3982,62.1554,71.1128,85.4248,43.2652,7.5,3.81357,-0.64957,3.5292,-0.06005,1.853
2022-11-11,61.2434,61.0037,69.6582,84.0456,41.8529,7.5,3.210258,-0.64957,3.4687,-0.06005,1.704
2022-10-11,61.0611,61.2445,70.6111,83.9724,41.903,7.5,3.81486,-0.64957,3.4697,-0.06005,1.826
2022-09-11,60.9774,60.8231,69.9167,83.6997,41.6228,7.5,3.81214,-0.64957,3.4658,-0.06005,1.808
2022-08-11,61.2367,60.9013,69.0566,84.3154,41.652,7.5,3.81557,-0.64957,3.4536,-0.06005,1.756
2022-04-11,62.0955,60.6071,71.1801,84.3037,42.0872,10.666666666666668,3.81629,-0.64957,3.4326,-0.06005,1.386
2022-03-11,61.6175,60.9216,70.6137,84.2847,41.7633,7.5,3.81329,-0.64957,3.379,-0.06005,1.324
2022-02-11,61.4275,60.9668,70.7276,84.0548,41.3014,7.5,3.06314,-0.64957,3.3647,-0.06005,1.755
2022-01-11,61.6229,61.1196,71.4333,83.9469,41.5697,7.5,3.05886,-0.64957,3.3583,-0.06005,1.843
2022-10-28,61.3589,61.5718,71.1763,84.3967,41.995,7.5,3.06386,-0.64957,3.3401,-0.06005,1.327
2022-10-27,61.4277,61.5682,70.3839,84.7845,41.4604,7.5,3.06329,-0.64957,3.3194,-0.06005,1.764
2022-10-26,61.3326,60.4648,69.3917,83.2416,41.1628,7.5,3.06086,-0.64957,3.3674,-0.06005,1.775
2022-10-25,61.1629,60.1575,68.0498,83.2169,41.8924,7.5,3.06271,-0.64957,3.3817,-0.06005,1.763
2022-10-21,61.5018,60.4371,69.251,84.5185,41.0203,7.5,3.06686,-0.64957,3.38,-0.06005,1.23
2022-10-20,61.5905,60.1086,69.7328,84.5711,41.286,7.5,3.06114,-0.64957,3.3657,-0.06005,1.154
2022-10-19,61.7032,60.53,70.5514,85.0975,41.4394,7.5,3.06057,-0.64957,3.3977,-0.06005,1.116
2022-10-18,61.7634,60.5608,69.49,85.2304,41.5691,7.5,3.06229,-0.64957,3.4031,-0.06005,1.134
2022-10-14,63.4917,62.5903,70.298,87.0486,43.2358,7.5,3.06614,-0.64957,3.4213,-0.06005,1.133
2022-10-13,63.7559,62.5867,70.6607,86.698,43.6147,7.5,3.06171,-0.64957,3.4884,-0.06005,1.182
2022-12-10,63.684,62.3481,70.3581,87.5241,43.7,7.5,3.06457,-0.64957,3.4937,-0.06005,1.155
2022-11-10,62.3126,60.8019,69.2729,86.1548,42.9683,7.5,3.05943,-0.64957,3.4937,-0.06005,1.183
2022-07-10,60.2534,58.2392,67.7549,85.9078,41.6748,7.5,3.06629,-0.64957,3.4153,-0.06005,1.0776666666666666
2022-06-10,59.4043,58.0613,67.7447,83.637,41.273,7.5,3.05871,-0.64957,3.3563,-0.04632,1.0603333333333333
2022-05-10,58.7913,56.1725,66.3166,81.823,40.6298,7.5,3.05643,-0.64957,3.2988,-0.04632,1.1354
2022-04-10,57.5664,54.3947,64.3017,81.3315,39.7421,7.5,3.06843,-0.64957,3.2535,-0.04632,1.2656666666666665
2022-09-30,57.413,55.4064,61.6903,79.8495,39.7735,7.5,3.06514,-0.64957,3.3444,-0.05987666666666667,2.081
2022-09-29,58.4485,55.7232,62.9724,80.72,40.4041,7.5,3.061,-0.64957,3.6049,-0.057940000000000005,0.964
2022-09-28,58.1756,55.9953,62.754,81.0556,40.2739,7.5,3.064,-0.64957,3.5,-0.056003333333333336,1.27
2022-09-27,57.999,55.9278,63.2015,80.9047,40.2771,7.5,3.064,-0.64957,3.4136,-0.054066666666666666,1.399
2022-09-23,59.8318,58.9388,67.8074,84.3825,41.4204,7.5,3.06943,-0.64957,2.8031,-0.04632,1.465
2022-09-22,60.8685,60.211,69.4814,86.0242,42.358,7.5,3.07171,-0.64957,2.9122,-0.04632,1.461
2022-09-21,60.0158,60.0507,68.6041,85.4169,41.9017,7.5,2.31971,-0.64957,2.8822,-0.04632,1.468
2022-09-20,60.1662,60.0426,69.131,85.5472,42.0684,7.5,2.31543,-0.64957,2.8659,-0.04632,1.458
2022-09-16,59.6663,59.6196,69.0936,85.4232,41.6519,8.0,2.31557,-0.64957,2.7557,-0.04632,1.294
2022-09-15,59.7751,59.8368,68.9864,85.6771,41.3812,8.0,2.321,-0.64957,2.7428,-0.04632,1.226
2022-09-14,60.0676,60.9364,70.3031,86.6164,42.1291,8.0,2.32214,-0.64957,2.7442,-0.04632,1.173
2022-09-13,60.4568,61.3127,70.0271,87.2525,42.3367,8.0,2.31143,-0.64957,2.7249,-0.04632,1.171
2022-09-09,60.801,60.6952,69.7205,87.3741,42.106,8.0,2.31457,-0.64957,2.6742,-0.04632,1.173
2022-08-09,61.1814,60.5458,70.536,87.565,42.4517,8.0,2.31071,-0.64957,2.6747,-0.04632,1.159
2022-07-09,60.8544,60.4929,70.0252,87.4706,43.1591,8.0,2.31243,-0.64957,2.6882,-0.04632,1.113
2022-06-09,60.9033,60.1408,70.1971,87.8418,43.4093,8.0,2.311,-0.64957,2.6779,-0.04632,1.069
2022-02-09,60.237,60.2842,70.1038,87.2835,43.1806,8.0,2.31471,-0.64957,2.6107,-0.04632,1.175
2022-01-09,60.2386,60.2141,70.0635,87.2611,43.4591,8.0,2.32,-0.64957,2.5775,-0.04632,1.463
2022-08-31,60.3677,60.5752,71.1856,87.383,43.5868,8.0,2.31629,-0.64957,2.5342,-0.04632,1.401
2022-08-30,60.3636,59.9608,71.386,87.2167,43.4271,8.0,2.30829,-0.64957,2.5169,-0.04632,1.124
2022-08-26,59.7699,59.5983,70.6361,87.1936,43.6468,8.0,2.30914,-0.64957,2.4156,-0.04632,1.258
2022-08-25,59.9974,59.5082,71.1089,87.3526,43.8257,8.0,2.32043,-0.64957,2.3967,-0.04632,1.153
2022-08-24,59.8963,59.3304,70.6177,87.1738,43.6308,8.0,2.32143,-0.64957,2.4036,-0.04632,1.122
2022-08-23,59.7419,59.5344,70.5253,87.1277,43.5437,8.0,2.31257,-0.64957,2.3807,-0.04632,1.109
2022-08-19,59.957,60.8957,72.2122,88.274,44.4521,8.0,2.32114,-0.64957,2.3227,-0.04632,1.211
2022-08-18,60.7552,61.8322,73.4834,89.5099,45.2351,8.0,2.31786,-0.64957,2.2942,-0.04632,1.187
2022-08-17,61.4247,62.3551,74.201,90.1556,46.125,8.0,2.31357,-0.64957,2.2536,-0.04632,1.138
2022-08-16,61.3747,62.5056,74.3739,90.4515,46.1464,8.0,2.97657,-0.64957,2.1815,-0.04632,1.075
2022-12-08,60.6229,62.5156,74.3176,90.0583,44.8394,8.0,2.31486,-0.64957,2.1495,-0.04632,1.044
2022-11-08,60.4542,61.704,73.077,89.5251,44.7146,8.0,2.324,-0.64957,2.1232,-0.04632,1.03
2022-10-08,60.3814,61.5542,73.1762,89.5342,44.7734,8.0,2.31629,-0.64957,2.1166,-0.04632,1.068
2022-09-08,60.3164,61.1615,72.7416,89.613,44.5468,8.0,2.318,-0.64957,2.1033,-0.04632,1.018
2022-05-08,60.258,61.0872,72.9845,89.3362,45.0965,8.0,2.312,-0.64957,2.0781,-0.04632,1.019
2022-04-08,60.2374,61.1243,73.5981,89.4465,45.0373,8.0,2.30957,-0.64957,2.0158,-0.04632,1.025
2022-03-08,60.1595,61.2656,73.8939,89.5175,45.9759,8.0,2.31029,-0.64957,2.0029,-0.05413,1.026
2022-02-08,62.0506,63.2468,75.4659,92.8229,46.8306,8.0,2.30714,-0.64957,1.9674,-0.05413,1.076
2022-07-29,60.2031,61.2171,72.4303,90.4549,44.496,8.0,2.32157,-0.64957,1.9357,-0.05413,1.254
2022-07-28,60.2198,61.0032,72.5287,90.4128,43.9593,8.0,2.30343,-0.64957,1.9473,-0.05413,1.014
2022-07-27,58.6605,59.4068,70.6566,87.8717,42.9905,8.0,1.56343,-0.64957,1.9478,-0.05413,1.008
2022-07-26,57.7821,58.6741,69.5696,86.3099,42.3002,8.0,1.55943,-0.64957,1.9242,-0.05413,1.018
2022-07-22,56.4783,57.1133,67.7627,83.9854,40.7933,9.5,1.56457,-0.64957,1.8899,-0.05413,1.194
2022-07-21,54.8491,55.826,65.967,81.6011,39.7026,9.5,1.56571,-0.64957,1.9005,-0.05413,1.254
2022-07-20,55.437,56.4463,66.6685,82.5787,40.1078,9.5,1.56914,-0.64957,1.8956,-0.05413,1.27
2022-07-19,56.5616,57.1526,67.0538,84.2641,40.7211,9.5,1.56214,-0.64957,1.904,-0.05413,1.242
2022-07-15,58.2568,58.3432,69.6402,86.3954,42.2151,9.5,1.56514,-0.64957,1.9005,-0.05413,1.211
2022-07-14,58.5322,58.9002,69.5831,87.2451,42.6868,9.5,1.55814,-0.64957,1.9023,-0.05413,1.195
2022-07-13,58.8541,58.7643,69.9481,87.9476,42.9122,9.5,1.56129,-0.64957,1.8068,-0.05142,1.219
2022-12-07,61.3045,61.8056,73.7187,92.1024,44.9282,9.5,1.56829,-0.64957,1.7772,-0.05142,1.211
2022-08-07,63.1427,64.1349,75.2156,95.9366,46.5311,9.5,1.56057,-0.64957,1.7602,-0.05142,1.216
2022-07-07,62.911,64.326,74.9647,95.5793,46.3672,9.5,1.56771,-0.64957,1.7398,-0.05635,1.222
2022-06-07,58.5118,60.1618,70.8987,89.4609,42.9823,9.5,1.56243,-0.64957,1.7164,-0.05717,1.21
2022-05-07,55.0858,57.1836,66.8907,87.1399,40.8224,9.5,1.56343,-0.64957,1.72,-0.05616,1.367
2022-01-07,52.5123,54.6405,63.6502,82.8897,38.4339,9.5,1.56729,-0.64957,1.6894,-0.05616,1.441
2022-06-30,51.158,53.858,62.4179,76.9846,37.5858,9.5,1.579,-0.64957,1.6692,-0.05616,1.901
2022-06-29,52.9699,55.8886,65.1689,79.7616,39.1066,9.5,1.57029,-0.64957,1.6729,-0.05616,1.372
2022-06-28,53.3641,56.0535,65.5738,80.4837,39.6464,9.5,1.57086,-0.64957,1.6644,-0.05616,1.438
2022-06-24,53.3578,55.9886,65.3846,80.0483,39.4658,9.5,1.57614,-0.64957,1.6272,-0.05616,1.435
2022-06-23,53.2788,55.8307,65.437,80.2259,39.0407,9.5,1.571,-0.64957,1.6191,-0.05616,1.437
2022-06-22,54.7081,57.4566,67.0448,82.6992,40.4676,9.5,1.57129,-0.64957,1.6193,-0.05616,1.444
2022-06-21,56.1727,58.8003,68.4296,84.7402,41.5325,9.5,1.575,-0.64957,1.6247,-0.05616,1.438
2022-06-17,56.8691,58.9568,68.6183,85.5449,42.3574,9.5,1.56743,-0.64957,1.604,-0.05616,1.414
2022-06-16,56.6624,59.1204,68.0005,85.4161,41.9753,9.5,1.56486,-0.64957,1.6165,-0.05616,1.413
2022-06-15,57.0926,59.2481,69.259,86.0514,42.5683,9.5,0.82486,-0.64957,1.5891,-0.05553,1.413
2022-10-06,58.3895,62.0934,73.273,90.8111,43.4316,11.0,0.81929,-0.64957,1.5377,-0.05553,1.403
2022-09-06,60.2282,63.938,75.7671,92.6609,45.3184,11.0,0.82,-0.64957,1.5025,-0.05553,1.414
2022-08-06,60.9565,64.5699,76.5431,93.0036,46.0988,11.0,0.81957,-0.64957,1.4723,-0.05553,1.419
2022-07-06,61.1094,64.8669,76.3623,93.0979,46.7376,11.0,0.82657,-0.64957,1.4489,-0.05553,1.421
2022-03-06,61.575,64.9053,77.5907,93.5701,47.3508,11.0,1.4177739999999999,-0.64957,1.58074,-0.057978,1.3072
2022-02-06,61.4733,63.6629,77.4625,93.7092,47.6833,11.0,1.4160560000000002,-0.64957,1.5299200000000002,-0.057978,1.432
2022-01-06,61.6069,62.7397,77.9204,94.0696,48.0553,11.0,0.81914,-0.64957,1.4184,-0.05553,1.413
2022-05-31,63.0975,64.717,79.5975,95.6025,49.6752,11.0,0.822,-0.64957,1.4247,-0.05553,1.588
2022-05-27,62.0495,64.4392,77.8411,94.7641,48.6739,11.0,0.82557,-0.64957,1.3844,-0.05553,1.381
2022-05-26,56.2996,57.921,70.5152,85.902,44.3409,14.0,0.81729,-0.64957,1.35,-0.05553,1.364
2022-05-25,56.969,58.8705,71.6157,87.0648,44.5523,14.0,0.81943,-0.64957,1.347,-0.05553,1.347
2022-05-24,58.2087,60.3851,72.563,87.9854,45.561,14.0,0.82386,-0.64957,1.3391,-0.05553,1.325
2022-05-20,62.4031,64.9358,77.461,92.395,48.6005,14.0,0.82471,-0.64957,1.3557,-0.05553,1.322
2022-05-19,63.5643,66.6135,79.2647,94.5947,49.1565,14.0,0.82,-0.64957,1.3331,-0.05553,1.414
2022-05-18,63.5428,66.3644,77.8399,94.4705,49.1285,14.0,0.82029,-0.64957,1.3253,-0.05553,1.326
2022-05-17,63.4445,65.8166,77.5292,93.6231,49.2009,14.0,0.82014,-0.64957,1.3203,-0.05553,1.325
2022-05-13,65.7916,68.7835,81.1868,96.905,50.7103,14.0,0.82571,-0.64957,1.2635,-0.05553,1.31
2022-12-05,68.8389,72.6314,84.7613,10.2029,52.7906,14.0,0.82686,-0.64957,1.2445,-0.05553,1.309
2022-06-05,66.2378,70.0662,82.7906,99.9646,50.9247,14.0,0.81857,-0.64957,1.2348,-0.05512,1.351
2022-05-05,69.416,72.7815,86.8672,10.4877,53.3682,14.0,0.81514,-0.64957,1.2596,-0.05347,1.783
2022-04-29,72.2953,75.3117,90.3908,10.9613,55.6546,17.0,0.33,-0.64957,1.2305,-0.05347,1.838
2022-04-28,72.8764,75.9224,91.9773,11.1223,57.1042,17.0,0.325,-0.64957,1.2072,-0.05347,1.301
2022-04-27,72.7089,76.667,92.4639,11.1576,56.9819,17.0,0.32486,-0.64957,1.2096,-0.05347,1.303
2022-04-26,73.3611,77.4651,94.2177,11.2289,56.9662,17.0,0.33014,-0.64957,1.2065,-0.05347,1.306
2022-04-22,74.999,81.2239,97.8587,11.635,58.4651,17.0,0.32643,-0.64957,1.2445,-0.05347,1.255
2022-04-21,77.0809,83.2705,100.1281,12.0155,59.5679,17.0,0.32643,-0.64957,1.1678,-0.05347,1.294
2022-04-20,79.0287,85.9674,103.1166,12.3602,62.0612,17.0,0.32343,-0.64957,1.1538,-0.05454,1.303
2022-04-19,79.4529,86.4289,103.5907,12.4818,62.7392,17.0,0.331,-0.64957,1.1585,-0.05608,1.294
2022-04-15,81.288,88.0024,105.9833,12.7499,64.8747,17.0,0.32403200000000004,-0.64957,1.1313,-0.049640000000000004,1.339
2022-04-14,79.8471,86.7219,104.1046,12.5374,63.5725,17.0,0.32229,-0.64957,1.1245,-0.04803,1.552
2022-04-13,79.6274,86.7939,103.8421,12.5043,63.433,17.0,0.32729,-0.64957,1.1108,-0.04803,1.665
2022-12-04,79.1596,85.9752,102.9629,12.4234,63.3277,17.0,0.32629,-0.64957,1.0924,-0.06375,1.772
2022-08-04,76.2547,83.293,99.8479,11.9862,61.6748,20.0,0.32757,-0.64957,1.0637,-0.06375,1.751
2022-07-04,82.5962,90.5998,108.3249,12.9838,66.6098,20.0,0.32114,-0.64957,1.0617,-0.06375,1.825
2022-06-04,83.352,91.7289,109.3245,13.0993,68.0147,20.0,0.328,-0.64957,1.0588,-0.06375,1.848
2022-05-04,83.5932,92.3872,109.5907,13.1372,68.2784,20.0,0.32614,-0.64957,1.0511,-0.06375,1.7921666666666667
2022-01-04,83.4097,92.493,109.5586,13.1569,68.5343,20.0,0.32729,-0.64957,1.0382,-0.06375,1.604
2022-03-31,84.0851,93.696,110.6224,13.2388,68.8799,20.0,0.33171,-0.64957,1.0343,-0.06375,2.011
2022-03-30,86.2843,96.0085,113.3603,13.555,70.2898,20.0,0.32814,-0.64957,1.0354,-0.06375,1.557
2022-03-29,93.7125,102.6714,122.7165,14.7104,75.6936,20.0,0.32757,-0.64957,1.0343,-0.06375,1.727
2022-03-25,96.0458,105.4679,126.694,15.0771,78.8068,20.0,0.32657,-0.64957,1.0184,-0.06375,2.001
2022-03-24,103.1618,113.2613,136.0395,16.1891,85.4731,20.0,0.32786,-0.64957,1.0071,-0.06375,2.005
2022-03-23,104.0741,114.7833,138.0023,16.3582,86.279,20.0,0.32871,-0.64957,1.0029,-0.06375,2.003
